id,custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,market
30628,,student,single,,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,999.0,5,0.0
30629,47.0,management,married,,no,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30630,38.0,housemaid,married,high.school,unknown,no,no,telephone,may,,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
30631,47.0,admin.,married,,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
30632,46.0,admin.,single,university.degree,no,no,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,999.0,5,0.0
30633,,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30634,37.0,management,single,university.degree,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,999.0,1,0.0
30635,,management,married,university.degree,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
30636,41.0,technician,married,,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0
30637,28.0,blue-collar,divorced,basic.9y,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
30638,31.0,technician,single,,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0
30639,42.0,self-employed,married,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0.0
30640,,technician,divorced,high.school,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
30641,46.0,housemaid,married,basic.4y,no,yes,no,telephone,may,wed,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30642,30.0,admin.,single,high.school,no,yes,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,2,0.0
30643,50.0,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0
30644,53.0,technician,married,unknown,unknown,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
30645,38.0,unknown,married,unknown,no,yes,yes,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
30646,48.0,admin.,single,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
30647,53.0,admin.,married,basic.9y,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30648,62.0,retired,married,professional.course,no,yes,yes,cellular,aug,,2,999,1,failure,-2.9,92.201,-31.4,0.825,5076.2,999.0,1,0.0
30649,,admin.,single,basic.9y,unknown,yes,yes,telephone,jun,fri,15,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0
30650,54.0,admin.,single,university.degree,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,999.0,0,0.0
30651,48.0,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0.0
30652,53.0,retired,single,professional.course,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
30653,40.0,services,married,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0
30654,,entrepreneur,married,,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
30655,44.0,blue-collar,married,basic.6y,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,0.0
30656,42.0,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999.0,3,0.0
30657,49.0,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0.0
30658,35.0,admin.,single,,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30659,38.0,admin.,married,,no,yes,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0
30660,26.0,services,single,high.school,unknown,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0
30661,,retired,married,professional.course,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,999.0,0,0.0
30662,54.0,housemaid,married,professional.course,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
30663,,management,divorced,university.degree,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
30664,36.0,admin.,single,university.degree,no,yes,no,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
30665,,blue-collar,married,,unknown,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0
30666,33.0,self-employed,single,university.degree,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0.0
30667,20.0,student,single,high.school,no,no,no,cellular,nov,wed,2,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,0.1,15,0.0
30668,39.0,management,married,university.degree,no,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,999.0,2,0.0
30669,39.0,services,married,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30670,30.0,admin.,married,,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
30671,40.0,services,divorced,high.school,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0
30672,,admin.,single,university.degree,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999.0,1,0.0
30673,31.0,technician,single,professional.course,no,no,no,cellular,aug,mon,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0
30674,,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,1,0.0
30675,50.0,blue-collar,married,,unknown,yes,no,telephone,nov,,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0
30676,34.0,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
30677,,admin.,married,high.school,no,yes,no,telephone,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,999.0,0,0.0
30678,28.0,services,married,high.school,no,no,yes,telephone,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0
30679,45.0,blue-collar,married,,unknown,yes,no,cellular,apr,tue,3,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,999.0,2,0.0
30680,49.0,entrepreneur,married,basic.4y,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
30681,50.0,technician,married,professional.course,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0
30682,28.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0
30683,39.0,services,married,high.school,unknown,no,no,telephone,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0
30684,26.0,admin.,single,high.school,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0
30685,49.0,technician,divorced,professional.course,no,yes,no,cellular,mar,tue,2,999,1,failure,-1.8,93.369,-34.8,0.635,5008.7,999.0,0,0.0
30686,,technician,divorced,professional.course,no,yes,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
30687,33.0,blue-collar,married,,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
30688,56.0,services,divorced,,no,yes,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
30689,,blue-collar,married,,unknown,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
30690,38.0,blue-collar,married,,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
30691,,retired,married,basic.4y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
30692,28.0,blue-collar,single,basic.6y,no,no,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0
30693,43.0,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0
30694,27.0,admin.,married,university.degree,no,no,no,telephone,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
30695,34.0,blue-collar,married,professional.course,unknown,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0
30696,34.0,blue-collar,married,,no,yes,no,cellular,apr,,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
30697,34.0,services,married,high.school,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30698,,management,married,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0
30699,,technician,divorced,,unknown,yes,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
30700,43.0,self-employed,married,,no,no,yes,cellular,nov,wed,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
30701,39.0,self-employed,married,basic.4y,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0
30702,49.0,technician,married,professional.course,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0
30703,44.0,blue-collar,married,basic.4y,unknown,yes,yes,cellular,may,thu,5,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0
30704,37.0,admin.,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0
30705,,technician,married,high.school,no,yes,no,cellular,aug,,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
30706,55.0,admin.,married,,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
30707,31.0,admin.,single,university.degree,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
30708,33.0,blue-collar,married,professional.course,no,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999.0,1,0.0
30709,27.0,services,single,,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
30710,37.0,technician,married,basic.9y,no,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,999.0,0,0.0
30711,49.0,services,married,high.school,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30712,,blue-collar,married,professional.course,unknown,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
30713,,admin.,single,basic.6y,unknown,no,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
30714,,admin.,divorced,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,0.0
30715,46.0,technician,married,professional.course,no,yes,yes,cellular,sep,thu,2,999,1,failure,-3.4,92.379,-29.8,0.809,5017.5,999.0,4,0.0
30716,29.0,technician,married,university.degree,no,no,yes,telephone,jun,,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999.0,0,0.0
30717,,services,divorced,high.school,no,yes,yes,cellular,oct,wed,4,3,1,success,-1.1,94.601,-49.5,1.016,4963.6,0.1,4,1.0
30718,58.0,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999.0,0,0.0
30719,,retired,married,professional.course,no,no,yes,cellular,oct,,1,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,999.0,3,0.0
30720,,technician,single,university.degree,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0
30721,,technician,married,high.school,no,no,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
30722,,admin.,married,high.school,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0
30723,,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,0.0
30724,33.0,admin.,married,,no,no,no,cellular,apr,thu,6,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,999.0,0,0.0
30725,,services,married,high.school,unknown,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0
30726,29.0,services,single,,no,yes,no,cellular,nov,wed,3,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,999.0,2,0.0
30727,29.0,admin.,married,university.degree,unknown,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
30728,32.0,admin.,single,high.school,unknown,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
30729,32.0,management,married,,no,no,no,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
30730,29.0,admin.,single,,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
30731,,retired,married,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,999.0,0,0.0
30732,,technician,divorced,professional.course,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0
30733,42.0,admin.,divorced,,no,no,no,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
30734,,admin.,married,,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0
30735,34.0,admin.,single,university.degree,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
30736,34.0,blue-collar,married,,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30737,28.0,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0
30738,46.0,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
30739,,services,married,unknown,unknown,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
30740,25.0,technician,married,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0
30741,42.0,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0
30742,53.0,technician,divorced,,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
30743,55.0,blue-collar,married,,unknown,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
30744,20.0,student,single,university.degree,no,yes,no,cellular,jul,fri,11,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0
30745,57.0,admin.,married,university.degree,no,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30746,34.0,entrepreneur,single,unknown,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
30747,46.0,services,married,high.school,no,yes,no,cellular,apr,,2,999,2,failure,-1.8,93.075,-47.1,1.445,5099.1,999.0,4,0.0
30748,29.0,admin.,married,high.school,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30749,,services,married,high.school,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0
30750,26.0,technician,divorced,,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,0.0
30751,39.0,blue-collar,married,,unknown,yes,yes,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
30752,46.0,technician,married,university.degree,unknown,no,yes,telephone,jun,thu,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0.0
30753,33.0,technician,married,professional.course,no,yes,no,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0
30754,57.0,retired,married,basic.4y,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0
30755,56.0,technician,divorced,basic.9y,no,yes,no,telephone,jun,fri,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,0.0
30756,32.0,admin.,single,university.degree,no,unknown,unknown,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
30757,33.0,housemaid,married,basic.9y,no,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
30758,,housemaid,married,basic.4y,unknown,unknown,unknown,cellular,jul,fri,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
30759,41.0,blue-collar,married,,no,no,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,999.0,2,0.0
30760,30.0,admin.,married,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999.0,0,0.0
30761,53.0,management,divorced,,no,no,no,cellular,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.754,4991.6,999.0,0,0.0
30762,35.0,services,married,high.school,no,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
30763,39.0,blue-collar,married,basic.6y,no,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,0.0
30764,29.0,technician,married,university.degree,no,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.749,-34.6,0.645,5008.7,999.0,1,0.0
30765,32.0,services,married,high.school,no,yes,yes,cellular,apr,mon,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,3,0.0
30766,46.0,unemployed,divorced,basic.4y,no,no,no,cellular,nov,fri,3,3,1,success,-0.1,93.2,-42.0,4.021,5195.8,0.1,1,0.0
30767,,housemaid,married,basic.4y,no,yes,no,cellular,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0
30768,41.0,admin.,married,,no,yes,yes,cellular,jul,,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
30769,31.0,technician,married,,no,no,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30770,38.0,technician,married,,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0
30771,54.0,technician,married,basic.6y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
30772,59.0,admin.,married,high.school,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,0.0
30773,60.0,management,married,university.degree,unknown,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0
30774,32.0,technician,married,professional.course,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0
30775,50.0,blue-collar,single,professional.course,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0
30776,,blue-collar,married,,unknown,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0.0
30777,29.0,technician,single,professional.course,no,yes,no,cellular,may,,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,0.0
30778,54.0,management,married,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,0.0
30779,,unemployed,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30780,26.0,student,single,,unknown,yes,no,cellular,may,fri,2,3,2,success,-1.8,92.893,-46.2,1.313,5099.1,0.1,2,0.0
30781,,student,single,,no,no,no,cellular,jul,tue,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,999.0,0,0.0
30782,,admin.,married,university.degree,no,no,yes,telephone,may,tue,13,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0
30783,43.0,services,married,,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0
30784,24.0,blue-collar,single,basic.6y,no,no,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
30785,23.0,student,single,high.school,no,yes,no,cellular,aug,fri,1,999,3,failure,-2.9,92.201,-31.4,0.881,5076.2,999.0,9,0.0
30786,35.0,blue-collar,married,high.school,unknown,no,no,telephone,jul,mon,14,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0
30787,,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0
30788,,technician,married,,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
30789,49.0,blue-collar,married,basic.6y,unknown,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,999.0,0,0.0
30790,39.0,blue-collar,married,high.school,unknown,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,1,0.0
30791,,technician,single,,no,yes,yes,cellular,may,thu,1,11,1,success,-1.8,92.893,-46.2,1.327,5099.1,0.366666666667,0,0.0
30792,33.0,services,single,high.school,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
30793,31.0,housemaid,married,basic.4y,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0.0
30794,45.0,blue-collar,single,basic.4y,unknown,yes,yes,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0
30795,39.0,entrepreneur,married,high.school,unknown,no,yes,telephone,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0
30796,31.0,admin.,single,high.school,no,yes,yes,cellular,apr,,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,0.0
30797,40.0,blue-collar,married,unknown,no,no,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30798,39.0,technician,single,professional.course,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0
30799,41.0,services,married,professional.course,no,no,yes,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
30800,27.0,student,single,,no,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0
30801,,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,5,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,999.0,0,0.0
30802,35.0,services,single,high.school,no,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0
30803,48.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0
30804,30.0,entrepreneur,single,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0
30805,,technician,married,unknown,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0
30806,,housemaid,married,basic.4y,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0
30807,31.0,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0
